ID,NPER,DPTO,region,region_4,sexo,edad,nivel_edu,edu_rec,quintil,internauta,accesointernet_hogar,B_2_1_1,B_2_1_1_1,B_2_1_2,B_2_1_2_1,B3,B3_A,B3_1,B3_1_1,B4,B4_1,B5_1,B5_2,B5_3,B5_4,B5_1_1,B6,B6_1,C9,C9_1,C10,C11,C12_1_1,C12_1,C12_2_A,C12_2_1,C12_2,C12_3_1_1,C12_3_3,C12_3_4,C12_3,C12_4,C13_1,C13_2,C13_3,C13_4,C13_5,C13_6,C13_7,C13_8,C14_1,C14_2,C14_3,C14_4,C14_5,C14_6,C14_6_B,C14_7,C14_8,C14_9,C14_10,C14_11,C14_12,C14_13,C14_14,C14_15,C14_16,C14_17,C14_18,C15_1,C15_3,C15_2,C15_4,C15_5,C15_6,C15_7,C15_8,C15_9,C16_1,C16_2,C16_3,C16_4,C16_5,C16_6,C16_7,C17_1,C17_3,C17_4,C17_5,C17_6,C17_7,C17_2,C18_A_1,C18_A_10,C18_A_11,C18_A_2,C18_A_3,C18_A_4,C18_A_5,C18_A_6,C18_A_7,C18_A_9,C18_A_9_1,C18_1,C18_2,C18_3,C18_4,C18_10,C18_11,C18_5,C18_6,C25,C26,C27,C19_A,C19_C,C19_D,C19_E,C19_1_1,C19_1_2,C19_1_7,C19_1_8,C19_1_9,C19_1_3,C19_1_4,C19_1_5,C19_1_6,C19_1_1_1,C20_1,C20_2,C20_3,C20_4,C20_5,C20_6,C20_7,C20_8,C20_9,C20_10,C20_11,C20_12,C20_13,C21_A_2,C21_A_3,C21_A_4,C21_A_5,C21_A_6,C21_A_7,C21_A_9,C21_A_1_1,C22_A_1,C22_A_2,C22_A_3,C22_A_4,C22_A_5,C22_A_6,C22_A_7,C22_A_8,C22_A_9,C22_A_11,C22_A_12,C22_A_1_1,C18_A_8,C22_B,C23_1,C23_2,C23_3,C23_4,C23_5,C23_6,C23_7
1975,1,11,2,2,1,58,1,1,5,1,1,2,0,2,0, , , , ,1, ,1,1,1,2, ,2,1,1, ,1,1,1,2,2, ,4,2, , ,4,4,2,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2, ,5,2,5,5,5,5,3,5,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2, ,2,1,3,3,99,3,2,3,3
1976,1,11,2,2,2,23,1,1,1,1,1,2,0,2,0, , , , ,1, ,1,1,2,2, ,2,1,1, ,1,1,2,4,2, ,4,2, , ,4,1,1,7,5,1,2,2,2,2,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1, , , , , , , ,1,1,2,2,1,1,1,1,2,2,1,2,1,1,2,2,2, ,1,1,5,1,5,5,1,5,2,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2, ,1,2,99,99,99,99,99,99,99
1984,2,11,2,2,2,42,1,1,1,1,1,2,0,2,0, , , , ,1, ,2,1,2,2, ,2,1,1, ,1,1,1,1,1,1,3,2, , ,4,1,1,1,5,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1, , ,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2, ,1,1,5,5,5,5,1,5,2,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,1,2,2,2,2,2,2,2,2, ,1, ,3,3,3,3,3,3,3
1995,1,11,2,3,2,60,1,1,4,1,1,2,0,2,0, , , , ,1, ,2,1,2,2, ,2,1,1, ,1,1,1,1,2, ,4,2, , ,4,4,1,6,5,4,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,2,2,1, , ,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2, ,1,1,5,5,5,5,5,5,2,2,4,2,1,2,1,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2, ,2,2,99,99,99,99,99,99,99
1997,2,11,2,3,2,56,1,1,3,1,1,2,0,2,0, , , , ,1, ,2,1,2,2, ,2,1,1, ,1,1,1,1,2, ,4,2, , ,4,4,1,6,5,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,2,2,2, , ,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2, ,1,1,5,2,5,5,5,5,2,2,3,1,2,2,1,1,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2, ,1,2,4,4,3,4,4,4,4
1999,1,11,2,3,1,43,3,2,1,1,1,2,0,2,0, , , , ,1, ,1,2,2,2, ,2,1,1, ,1,1,1,1,2, ,4,2, , ,4,4,1,7,5,4,2,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2, , , , , , , ,1,1,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2, ,1,1,5,2,5,5,5,5,2,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2, ,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2,1,2, ,2, ,3,2,3,3,3,2,3
2006,1,11,2,2,1,30,2,2,2,1,1,2,0,2,0, , , , ,1, ,1,2,2,2, ,2,1,1, ,1,1,1,1,2, ,4,2, , ,4,1,1,4,5,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2, , ,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2, ,1,1,5,1,1,5,5,5,1,2,3,2,1,1,2,1,1,2,2,2,2,1,1,2, ,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2,1,2,2,1,2, ,1,1,2,2,2,2,2,2,2,2,2, ,2, ,3,3,4,4,4,4,4
2015,1,11,2,2,2,47,2,2,4,1,1,2,0,2,0, , , , ,1, ,1,1,2,2, ,1,1,1, ,1,1,1,1,1,2,1,1,2,1,3,2,1,1,5,3,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2, , ,2,1,1,2,2,1,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2, ,1,1,5,1,5,5,5,5,2,2,3,1,1,1,1,1,1,2,2,2,2,2,2,2, ,2,2,1,2,2,1,1,2,2,2,1,1,2,2,1,1,2,1,1,2, ,2,1,1,2,2,2,2,2,2,1,2, ,1, ,3,2,2,3,2,99,3
2039,1,11,2,2,2,57,3,2,4,1,1,2,0,2,0, , , , ,1, ,2,1,2,2, ,2,1,1, ,1,1,1,1,2, ,4,2, , ,4,4,4,3,5,1,2,2,2,2,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1, , ,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,1,2,1,2,2,2,2, ,1,1,5,1,5,5,5,5,2,2,3,1,1,2,1,1,2,2,2,2,2,1,2,2, ,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2, ,2,2,1,2,2,2,2,2,2,2,2, ,1, ,3,3,3,4,4,3,2
2040,3,11,2,2,1,18,3,2,1,1,1,2,0,2,0, , , , ,1, ,1,1,2,2, ,2,2,1, ,1,1,1,1,2, ,4,2, , ,4,3,1,4,5,1,2,2,2,2,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2, , ,2,2,1,2,2,2,1,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2, ,1,1,5,1,2,5,2,5,2,2,3,1,1,2,2,1,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, ,2,2,4,4,4,4,4,4,4
2051,1,12,2,2,1,56,3,2,4,1,1,2,0,2,0, , , , ,1, ,1,2,2,2, ,2,1,1, ,1,1,1,1,2, ,4,2, , ,4,4,1,1,5,4,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2, , ,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2, ,5,1,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2, ,2,2,3,3,3,3,3,3,3
2059,1,12,2,2,1,54,1,1,2,1,1,2,0,2,0, , , , ,1, ,1,2,2,1,Recarga,1,1,1, ,1,2,1,1,2, ,4,2, , ,4,4,2,7,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2, ,5,2,5,5,5,5,5,5,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2, ,2,2,99,99,99,99,99,99,99
2064,2,12,2,2,2,26,3,2,4,1,1,2,0,2,0, , , , ,1, ,1,1,2,2, ,1,1,1, ,1,1,1,1,1,2,1,1,2,2,2,1,1,1,5,1,1,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2, , ,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2, ,1,1,5,1,1,5,2,5,2,2,3,1,1,1,2,1,1,1,2,2,2,2,2,2, ,1,1,2,2,2,1,2,2,1,2,1,1,1,2,2,1,2,1,1,2, ,2,2,2,2,2,1,2,2,2,1,2, ,2, ,3,3,4,4,3,4,4
2068,1,12,2,2,2,56,2,2,3,1,1,2,0,2,0, , , , ,1, ,1,2,2,1,Recarga,2,2,1, ,1,1,1,1,2, ,4,2, , ,4,1,1,6,5,1,1,2,2,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2, , ,1,2,2,2,2,2,1,1,2,1,2,1,1,2,2,1,2,1,1,2,2,2, ,1,1,5,2,5,5,1,5,2,2,3,2,1,1,1,1,1,2,2,2,1,1,1,2, ,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2, ,2,2,2,2,2,2,2,2,2,2,2, ,1,2,3,2,4,4,2,3,2
2069,1,12,2,2,1,83,2,2,4,1,1,2,0,2,0, , , , ,1, ,1,1,2,2, ,2,2,1, ,1,1,1,1,2, ,4,2, , ,4,4,1,7,5,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2, , , , , , , ,2,1,1,2,1,2,1,1,2,2,1,2,1,1,2,2,2, ,1,1,5,3,5,5,2,5,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,1,2,2,2,2,2,2,2,2, ,2, ,99,99,99,99,99,99,99
2075,5,12,2,4,2,16,2,2,1,1,1,2,0,2,0, , , , ,1, ,1,1,2,2, ,1,1,1, ,1,2,1,2,2, ,4,2, , ,4,2,1,7,1,2,2,2,1,2,1,1,2,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2, , , , , ,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2, ,2,1,2,1,2,2,1,5,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , ,2,1,2,2,2,2,2,2,2,2,2, ,2, ,3,3,3,3,3,3,2
2076,2,12,2,4,1,63,1,1,3,1,1,2,0,2,0, , , , ,1, ,2,1,2,2, ,2,1,1, ,1,2,1,1,2, ,4,2, , ,4,4,4,7,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2, , , , , , , ,2,1,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2, ,1,1,5,5,5,5,1,5,2,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2, ,2,1,99,99,99,99,99,99,99
2086,2,12,2,2,2,56,1,1,3,1,1,2,0,2,0, , , , ,1, ,1,1,2,2, ,2,1,1, ,1,1,1,1,2, ,4,2, , ,4,1,1,4,5,4,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2, , ,2,2,2,2,2,1,1,2,2,1,2,1,1,2,2,1,2,1,1,2,2,2, ,1,1,5,1,5,5,1,5,2,2,3,1,1,2,1,1,1,2,2,2,2,2,1,2, ,2,2,2,2,2,1,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2, ,2,1,3,3,4,4,4,3,4
2087,1,12,2,2,2,51,1,1,5,1,1,2,0,2,0, , , , ,1, ,1,1,2,2, ,2,1,1, ,1,1,1,1,2, ,4,2, , ,4,4,1,1,5,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,2, , ,2,2,2,2,2,1,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2, ,1,1,5,3,5,5,5,5,1,2,3,2,2,2,1,1,2,2,2,2,2,2,2,2, ,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, ,2,2,3,3,3,4,3,3,3
2104,2,13,2,2,1,42,1,1,5,1,1,2,0,2,0, , , , ,1, ,2,1,2,2, ,2,1,1, ,1,1,1,1,2, ,4,2, , ,4,4,1,1,4,3,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2, ,2,1,5,5,5,5,5,5,2,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, ,2,2,4,4,4,4,4,4,4
2125,1,13,2,2,1,49,1,1,1,1,1,2,0,2,0, , , , ,1, ,1,1,2,2, ,1,1,1, ,1,2,1,2,2, ,4,2, , ,4,1,2,4,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,3,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2, , ,1,2,2,2,2,1,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2, ,1,1,5,3,5,5,5,5,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , ,1,2,2,2,1,2,2,2,2,2,2, ,2, ,3,3,3,3,99,3,3
2126,1,13,2,2,2,31,1,1,2,1,1,2,0,2,0, , , , ,1, ,1,2,2,2, ,2,1,1, ,1,1,1,1,2, ,4,2, , ,4,2,1,7,5,4,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2, , , , , , , ,1,1,2,2,1,2,1,1,2,2,1,2,1,1,2,2,2, ,1,1,5,1,5,5,2,5,2,2,3,2,2,2,1,1,2,2,2,2,2,2,2,2, ,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2, ,1,1,2,2,1,2,2,2,2,1,2, ,2, ,3,3,3,3,2,3,3
2129,2,13,2,2,2,48,3,2,2,1,1,2,0,2,0, , , , ,1, ,1,1,2,2, ,2,1,1, ,1,1,1,1,2, ,4,2, , ,4,2,1,1,5,1,1,2,2,2,1,1,2,1,2,1,2,2,1,1,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2, , ,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2, ,1,1,5,5,5,5,5,5,2,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2, ,2,2,2,2,2,2,2,2,2,2,2, ,2,2,3,3,3,3,99,4,4
2133,1,13,2,2,1,51,3,2,3,1,1,2,0,2,0, , , , ,1, ,1,1,2,2, ,2,1,1, ,1,1,1,1,2, ,4,2, , ,4,1,1,1,4,1,2,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2, ,3,1,5,5,1,5,5,5,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2, ,2,2,4,3,99,4,99,99,4
2138,3,13,2,2,2,19,3,2,2,1,1,2,0,2,0, , , , ,1, ,1,2,2,2, ,1,1,1, ,1,1,1,1,2, ,4,2, , ,4,1,1,7,4,3,1,2,2,2,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2, , , , , ,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,2,2, ,1,1,1,1,3,5,3,5,2,2,3,2,1,2,1,1,1,2,2,2,2,1,1,2, ,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2, ,2,1,2,2,2,2,2,2,2,2,2, ,2, ,3,3,3,3,3,3,3
2142,2,13,2,3,2,59,1,1,1,1,1,2,0,2,0, , , , ,1, ,2,1,2,2, ,2,1,1, ,1,1,1,1,2, ,4,2, , ,4,4,1,7,5,3,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,2, , , , , , , ,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2, ,1,1,5,5,5,5,5,5,2,2,3,2,1,1,2,1,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2, ,2,2,3,3,3,4,3,2,4
2145,2,13,2,3,2,53,1,1,1,1,1,2,0,2,0, , , , ,1, ,1,2,2,2, ,1,1,1, ,1,2,1,2,2, ,4,2, , ,4,4,2,7,5,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2, ,2,1,5,5,5,5,5,5,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2, ,2,1,4,1,4,4,4,4,4
2147,2,13,2,4,2,47,2,2,1,1,1,2,0,2,0, , , , ,1, ,1,1,2,2, ,1,1,1, ,1,1,1,1,2, ,4,2, , ,4,4,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2, ,1,1,5,5,5,5,5,5,2,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , ,1,1,1,2,1,2,2,2,2,2,2, ,2, ,3,3,3,3,3,3,3
2155,1,13,2,3,2,57,2,2,4,1,1,2,0,2,0, , , , ,1, ,1,2,2,2, ,1,1,1, ,1,1,1,1,2, ,4,2, , ,4,1,1,1,5,4,2,2,2,2,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , ,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,1,2,1,2,2,2,2, ,1,1,5,3,5,5,5,5,2,2,3,1,1,2,1,1,2,2,2,2,1,1,1,2, ,2,2,1,2,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2, ,1,1,2,2,2,1,2,2,2,2,2, ,1, ,2,2,2,2,2,3,2
2159,2,13,2,3,2,45,2,2,2,1,1,2,0,2,0, , , , ,1, ,1,1,2,2, ,2,1,1, ,1,1,1,1,2, ,4,2, , ,4,1,1,4,5,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2, , ,2,2,1,2,2,1,1,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2, ,1,1,5,1,3,5,1,5,2,2,3,2,1,2,2,1,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2,2,2, ,2, ,2,2,2,2,99,2,3
2176,2,14,2,2,1,33,2,2,1,1,1,2,0,2,0, , , , ,1, ,2,1,2,2, ,1,1,1, ,1,1,1,4,2, ,4,2, , ,4,1,1,1,5,3,2,2,1,2,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2, , ,2,1,1,2,2,1,1,1,2,1,2,1,1,2,2,1,2,1,1,2,2,2, ,1,1,5,1,5,5,1,5,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,2, ,2,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,1,2, ,1,2,2,1,2,1,2,2,2,1,2, ,2, ,3,4,4,4,3,4,4
2179,1,14,2,2,1,45,2,2,5,1,1,2,0,2,0, , , , ,1, ,1,2,2,2, ,2,2,1, ,1,1,1,1,2, ,4,2, , ,4,4,1,4,5,4,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,2,2, , ,2,2,1,1,2,1,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2, ,1,1,5,2,5,5,5,5,2,2,3,1,1,2,1,1,1,2,2,2,1,1,1,2, ,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2, ,2,2,1,1,2,2,2,2,2,1,2, ,2, ,3,3,3,3,3,3,3
2181,3,14,2,2,2,18,2,2,2,1,1,2,0,2,0, , , , ,1, ,1,1,2,2, ,2,1,1, ,1,2,1,2,2, ,4,2, , ,4,1,1,7,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,2,1, , , , , ,2,1,2,2,1,2,1,1,1,2,1,1,1,1,2,2,2, ,4,1,2,1,2,5,1,5,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2, ,2,2,2,2,2,1,2,2,2,2,2, ,2, ,3,2,4,4,3,2,3
2189,1,14,2,2,1,61,1,1,3,1,1,2,0,2,0, , , , ,1, ,1,1,2,2, ,2,1,1, ,1,1,1,1,2, ,4,2, , ,4,4,1,4,5,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2, , ,2,2,1,2,2,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2, ,1,1,5,5,5,5,5,5,2,1,3,2,1,2,1,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,1, , , , , , , , ,1,1,2,2,2,1,2,2,2,2,2, ,1, ,3,3,4,3,3,4,4
2190,1,14,2,2,2,50,1,1,1,1,1,2,0,2,0, , , , ,1, ,1,1,2,2, ,1,1,1, ,1,1,1,1,2, ,4,2, , ,4,1,1,7,5,3,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,1,3,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2, , , , , , , ,2,1,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2, ,1,1,5,2,1,5,1,5,1,2,3,2,1,2,2,1,1,2,2,2,1,2,1,2, ,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2, ,2,2,2,2,2,2,2,2,2,2,2, ,2,2,4,4,4,3,3,4,3
2192,1,14,2,2,1,73,1,1,3,1,1,2,0,2,0, , , , ,1, ,2,1,1,2, ,2,1,1, ,1,1,1,1,2, ,4,2, , ,4,4,4,7,5,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , ,2,1,2,2,1,2,1,1,2,2,1,2,1,1,2,2,2, ,1,1,5,2,5,5,4,5,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,1,2,2,2,2,2,2,2, , , , , , , , ,1,2,1,2,2,2,2,2,2,2,2, ,1, ,4,3,3,3,3,3,3
2193,1,14,2,2,2,61,1,1,2,1,1,2,0,2,0, , , , ,1, ,1,1,2,2, ,1,1,1, ,1,1,1,1,2, ,4,2, , ,4,4,1,7,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1, , , , , , , ,2,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2, ,1,1,5,4,5,5,5,5,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,1,2,2,2,2,2,2,2,2, ,2, ,99,99,99,99,99,99,99
2194,1,14,2,2,2,52,2,2,5,1,1,2,0,2,0, , , , ,1, ,1,2,2,2, ,1,1,1, ,1,2,1,1,2, ,4,2, , ,4,4,1,4,5,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,3,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2, , ,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2, ,2,1,5,2,5,5,2,5,2,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2, ,2,2,3,2,99,99,99,99,99
2202,2,14,2,2,2,59,2,2,3,1,1,2,0,2,0, , , , ,1, ,1,1,2,2, ,2,1,1, ,1,1,1,1,2, ,4,2, , ,4,1,1,6,5,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2, , ,2,2,2,2,2,1,1,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2, ,1,1,5,5,5,5,2,5,2,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2, ,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, ,2,2,3,3,3,3,3,3,3
